movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning,is_imdb_rating_missing,is_production_budget_missing,is_box_office_revenue_missing
movie_0353,Quest Hero,Limited Series,Action,Adventure,2009,437.0,NC-17,Italian,USA,5.5,0.0,0.0,7,19,0,2020-08-21,0,0,1,1
movie_0354,New Adventure,Documentary,Adventure,Thriller,2010,85.0,G,Spanish,USA,7.0,0.0,0.0,1,1,0,2021-01-20,0,0,1,1
movie_0355,Dream Dream,Limited Series,Family,Crime,2019,65.0,R,English,USA,5.9,0.0,0.0,4,177,0,2024-07-24,0,0,1,1
movie_0356,Love Empire,TV Series,Music,History,1999,43.0,TV-PG,Korean,USA,7.9,0.0,0.0,14,67,0,2023-07-28,0,0,1,1
movie_0357,Our Queen,Movie,Crime,unknown,2006,115.0,TV-Y,English,USA,6.6,1750267.0,0.0,1,1,0,2025-06-22,0,0,0,1
movie_0358,Legend Secret,TV Series,Drama,unknown,1992,37.0,TV-MA,English,Japan,9.0,0.0,0.0,4,148,0,2025-04-21,0,0,1,1
movie_0359,Quest Hero,Movie,Biography,unknown,1973,103.0,TV-14,Korean,USA,6.4,22962132.0,124272260.0,1,1,0,2025-06-13,1,1,0,0
movie_0360,Fire Night,TV Series,Comedy,Adventure,1953,52.0,TV-14,English,USA,4.0,0.0,0.0,2,116,0,2022-12-14,1,0,1,1
movie_0361,War Adventure,Movie,Drama,unknown,2022,22.0,TV-MA,English,USA,6.8,0.0,0.0,1,1,1,2022-06-04,0,0,1,1
movie_0362,Bright Phoenix,Documentary,Drama,unknown,2021,84.0,TV-Y,English,UK,7.9,0.0,0.0,1,1,1,2023-05-09,0,0,1,1
movie_0363,Night Secret,Movie,Animation,unknown,1990,150.0,PG,German,USA,6.4,9373108.0,1233608.0,1,1,0,2022-02-11,0,1,0,0
movie_0364,Princess House,Movie,Thriller,unknown,2009,95.0,TV-Y7,English,USA,7.9,19537616.0,4193030.0,1,1,1,2020-11-02,0,0,0,0
movie_0365,First Quest,TV Series,Action,Mystery,2011,70.0,NC-17,English,USA,7.3,0.0,0.0,1,170,0,2025-06-30,1,0,1,1
movie_0366,War Dragon,Limited Series,Crime,Family,2001,24.0,TV-14,English,Canada,8.2,0.0,0.0,10,185,0,2024-07-19,0,0,1,1
movie_0367,Storm Secret,Movie,Drama,unknown,1991,92.0,TV-MA,English,USA,4.7,6921573.0,0.0,1,1,0,2022-11-29,1,0,0,1
movie_0368,The Empire,Movie,Western,Fantasy,2018,95.0,TV-PG,French,Canada,6.1,29387509.0,0.0,1,1,1,2021-05-17,0,0,0,1
movie_0369,Big Ice,Documentary,Family,Adventure,2008,58.0,TV-Y,Hindi,Japan,5.9,0.0,0.0,1,1,0,2023-05-08,0,0,1,1
movie_0370,Princess Quest,Movie,Music,Thriller,2015,87.0,PG-13,Spanish,USA,6.4,1373809.0,0.0,1,1,0,2021-09-16,0,1,0,1
movie_0371,King Love,TV Series,Biography,Drama,2017,46.0,TV-PG,Hindi,South Korea,6.3,0.0,0.0,1,168,1,2025-07-23,0,0,1,1
movie_0372,Love Fire,Movie,Documentary,unknown,2022,93.0,TV-Y7,English,South Korea,9.5,3882573.0,0.0,1,1,0,2023-02-04,0,0,0,1
movie_0373,Queen Journey,TV Series,War,unknown,2001,51.0,TV-MA,Spanish,South Korea,5.5,0.0,0.0,7,147,0,2021-06-17,0,0,1,1
movie_0374,The Story,Movie,Adventure,unknown,2023,104.0,TV-14,English,USA,7.5,766474.0,7301565.0,1,1,0,2024-03-05,1,0,0,0
movie_0375,Last Kingdom,Movie,Fantasy,Animation,2019,129.0,TV-Y7,Japanese,Canada,7.3,11990701.0,0.0,1,1,0,2021-03-15,0,0,0,1
movie_0376,City Legend,Movie,Family,Animation,2021,106.0,TV-PG,English,USA,7.6,102041972.0,0.0,1,1,0,2023-06-21,0,0,0,1
movie_0377,Ice Journey,Movie,Animation,unknown,2016,105.0,NC-17,Japanese,USA,5.6,4268594.0,3435870.0,1,1,0,2024-10-10,0,0,0,0
movie_0378,Quest Family,Stand-up Comedy,Sport,unknown,2005,42.0,TV-PG,English,USA,6.4,0.0,0.0,1,1,0,2025-02-28,0,1,1,1
movie_0379,Our Battle,TV Series,Horror,unknown,2007,41.0,TV-G,Japanese,South Korea,6.4,0.0,0.0,13,164,0,2021-03-23,0,1,1,1
movie_0380,House Dragon,Stand-up Comedy,Animation,unknown,2015,66.0,PG-13,Hindi,USA,8.2,0.0,0.0,1,1,1,2023-06-17,0,0,1,1
movie_0381,Dragon Princess,Movie,Biography,Sport,2023,116.0,TV-G,English,Germany,6.2,8059992.0,1032562.0,1,1,0,2021-11-26,0,0,0,0
movie_0382,Love Empire,Documentary,War,War,2012,66.0,TV-G,English,Canada,5.5,0.0,0.0,1,1,0,2021-10-10,1,0,1,1
movie_0383,Day City,TV Series,Crime,unknown,2022,42.0,G,English,USA,5.7,0.0,0.0,6,89,0,2023-09-28,0,0,1,1
movie_0384,Night Adventure,Stand-up Comedy,Music,Thriller,2013,42.0,G,English,USA,8.8,0.0,0.0,1,1,1,2022-02-27,0,0,1,1
movie_0385,Little Journey,Documentary,Family,Animation,2020,72.0,TV-Y7,English,USA,7.1,0.0,0.0,1,1,0,2025-02-27,0,0,1,1
movie_0386,Hero Hero,Stand-up Comedy,War,Adventure,2015,42.0,PG,English,USA,8.6,0.0,0.0,1,1,0,2020-10-11,0,0,1,1
movie_0387,Night King,Movie,Animation,unknown,2024,90.0,TV-14,English,India,6.4,0.0,0.0,1,1,0,2025-06-09,1,1,1,1
movie_0388,An Mission,Documentary,Animation,Thriller,1994,35.0,TV-G,Spanish,USA,2.0,0.0,0.0,1,1,0,2024-07-29,0,0,1,1
movie_0389,Last Mission,Movie,History,Western,2023,122.0,TV-14,German,Canada,8.7,17655990.0,7400330.0,1,1,0,2023-03-20,1,0,0,0
movie_0390,Old Night,Movie,Fantasy,Sci-Fi,2004,94.0,TV-Y7,Spanish,USA,2.7,1231347.0,2483539.0,1,1,0,2024-07-05,0,0,0,0
movie_0391,Night Night,Stand-up Comedy,Crime,Biography,2006,87.0,TV-PG,French,USA,1.2,0.0,0.0,1,1,1,2021-04-22,0,0,1,1
movie_0392,Hero City,TV Series,Adventure,unknown,2010,49.0,PG-13,French,USA,8.9,0.0,0.0,8,101,0,2024-09-26,1,0,1,1
movie_0393,A Storm,Stand-up Comedy,Sci-Fi,unknown,1999,57.0,TV-MA,English,South Korea,7.7,0.0,0.0,1,1,0,2020-12-07,0,0,1,1
movie_0394,Dark Kingdom,TV Series,Adventure,unknown,2014,26.0,R,Spanish,South Korea,6.1,0.0,0.0,6,97,1,2023-12-17,0,0,1,1
movie_0395,Princess Queen,Stand-up Comedy,Family,Drama,2022,36.0,NC-17,English,USA,6.4,0.0,0.0,1,1,0,2024-04-04,0,1,1,1
movie_0396,Storm Night,Movie,War,unknown,2003,120.0,PG-13,English,USA,7.2,282251.0,4665806.0,1,1,0,2023-08-15,0,0,0,0
movie_0397,Legend Adventure,Stand-up Comedy,Sci-Fi,unknown,2016,72.0,G,Spanish,USA,6.0,0.0,0.0,1,1,0,2022-01-18,1,0,1,1
movie_0398,Hero Story,Movie,Animation,unknown,1997,101.0,R,English,South Korea,5.5,20876719.0,0.0,1,1,0,2023-09-28,0,0,0,1
movie_0399,Our Ice,Documentary,Horror,unknown,1996,87.0,TV-Y7,French,USA,6.8,0.0,0.0,1,1,0,2021-12-16,0,0,1,1
movie_0400,Night Queen,Movie,Action,unknown,2002,73.0,TV-MA,Korean,UK,6.4,179175.0,28601135.0,1,1,0,2024-05-29,0,1,0,0
movie_0401,Queen War,Movie,Family,Action,2022,159.0,TV-Y,English,USA,5.5,1612758.0,0.0,1,1,0,2022-06-29,0,0,0,1
movie_0402,Fire Dream,Stand-up Comedy,Romance,unknown,2005,41.0,NC-17,German,Canada,7.1,0.0,0.0,1,1,0,2023-04-05,0,0,1,1
movie_0403,Legend Legend,Movie,History,unknown,1992,106.0,R,Japanese,USA,2.0,0.0,309036948.0,1,1,1,2022-01-07,0,0,1,0
movie_0404,Family Story,TV Series,War,unknown,1990,53.0,TV-14,Korean,India,7.2,0.0,0.0,2,53,1,2020-09-21,0,0,1,1
movie_0405,Old Ice,Documentary,Biography,Crime,2006,44.0,R,English,South Korea,6.9,0.0,0.0,1,1,0,2021-08-27,0,0,1,1
movie_0406,Mystery Empire,Movie,Adventure,unknown,2015,95.0,G,English,UK,7.2,3408376.0,0.0,1,1,1,2023-07-14,0,0,0,1
movie_0407,Phoenix Adventure,Stand-up Comedy,Action,unknown,1954,48.0,TV-PG,English,USA,6.4,0.0,0.0,1,1,1,2021-09-14,1,0,1,1
movie_0408,Adventure Love,Stand-up Comedy,Music,unknown,2008,43.0,R,English,Canada,7.8,0.0,0.0,1,1,0,2023-10-20,1,0,1,1
movie_0409,Mystery Storm,Documentary,Fantasy,Drama,2020,99.0,TV-14,English,USA,7.8,0.0,0.0,1,1,0,2023-04-18,1,0,1,1
movie_0410,Last Battle,Movie,Drama,unknown,2022,586.0,TV-14,English,USA,5.4,28133203.0,146383638.0,1,1,0,2024-04-24,0,0,0,0
movie_0411,Dream Dream,Movie,Music,Romance,2013,126.0,TV-Y,Japanese,USA,6.4,0.0,5867475.0,1,1,0,2025-03-15,1,1,1,0
movie_0412,Princess Adventure,Limited Series,Comedy,unknown,1996,68.0,TV-G,Spanish,USA,3.8,0.0,0.0,9,132,0,2025-01-13,0,0,1,1
movie_0413,Legend Day,Movie,Family,Family,2006,80.0,TV-Y,Hindi,UK,3.5,11692054.0,4330263.0,1,1,0,2022-10-29,0,0,0,0
movie_0414,Adventure Queen,TV Series,Documentary,Drama,1999,42.0,G,English,Germany,7.4,0.0,0.0,13,141,1,2025-07-19,0,0,1,1
movie_0415,Last Quest,Documentary,Horror,Biography,1993,71.0,PG-13,English,UK,5.0,0.0,0.0,1,1,1,2025-03-24,0,0,1,1
movie_0416,A Mystery,Stand-up Comedy,Mystery,unknown,1992,45.0,R,Spanish,USA,9.1,0.0,0.0,1,1,0,2021-06-11,0,0,1,1
movie_0417,Dragon Day,Documentary,Western,unknown,2011,91.0,PG-13,English,USA,5.4,0.0,0.0,1,1,0,2023-06-07,0,0,1,1
movie_0418,Big Story,Movie,Western,unknown,2020,146.0,TV-14,English,UK,5.8,2059746.0,0.0,1,1,0,2020-10-15,0,0,0,1
movie_0419,New Fire,TV Series,Fantasy,unknown,1993,65.0,TV-14,Spanish,India,5.2,0.0,0.0,8,98,0,2025-01-03,0,0,1,1
movie_0420,War Hero,Stand-up Comedy,Western,unknown,1990,53.0,PG,Spanish,South Korea,6.8,0.0,0.0,1,1,0,2023-09-04,0,0,1,1
movie_0421,Legend Love,Documentary,War,unknown,1997,66.0,PG,English,USA,5.2,0.0,0.0,1,1,0,2025-05-30,0,0,1,1
movie_0422,City Night,TV Series,Family,unknown,2021,46.0,PG-13,Hindi,Germany,5.8,0.0,0.0,5,129,0,2022-12-20,0,0,1,1
movie_0423,Our Night,Movie,Biography,unknown,2005,143.0,TV-PG,English,USA,3.4,1053266.0,178690590.0,1,1,0,2022-11-05,0,0,0,0
movie_0424,Battle Secret,Documentary,Mystery,unknown,2004,56.0,TV-Y7,English,USA,0.9,0.0,0.0,1,1,0,2021-04-06,0,0,1,1
movie_0425,Storm Kingdom,TV Series,Adventure,unknown,1994,53.0,NC-17,English,USA,6.4,0.0,0.0,8,134,0,2023-01-09,0,1,1,1
movie_0426,Warrior King,Movie,Action,unknown,2004,131.0,PG,French,USA,5.2,5821087.0,15559765.0,1,1,0,2024-03-17,0,0,0,0
movie_0427,A King,Movie,Western,unknown,2023,59.0,PG-13,English,South Korea,7.2,20316482.0,209532686.0,1,1,0,2024-02-15,0,0,0,0
movie_0428,Empire King,Movie,Thriller,Adventure,2020,105.0,TV-Y7,English,Japan,6.9,33231719.0,65276378.0,1,1,1,2022-12-25,1,0,0,0
movie_0429,Kingdom City,TV Series,History,unknown,1994,53.0,NC-17,English,USA,5.7,0.0,0.0,9,99,0,2020-10-22,0,0,1,1
movie_0430,Dragon Princess,Movie,Sci-Fi,Romance,1990,126.0,TV-Y,English,USA,5.2,300376.0,31428491.0,1,1,0,2021-03-02,1,0,0,0
movie_0431,A Adventure,Movie,History,unknown,2003,97.0,R,English,USA,6.9,816637.0,21732153.0,1,1,0,2021-05-30,0,0,0,0
movie_0432,Love Journey,Limited Series,Animation,unknown,2019,60.0,R,French,USA,6.7,0.0,0.0,1,29,1,2021-04-26,0,0,1,1
movie_0433,Our City,Movie,Crime,unknown,1999,113.0,TV-MA,English,France,6.5,0.0,2627409.0,1,1,0,2024-07-19,1,0,1,0
movie_0434,Princess Battle,Movie,Fantasy,unknown,2011,90.0,TV-Y,English,France,6.5,1346945.0,0.0,1,1,0,2024-10-25,0,0,0,1
movie_0435,Mission Phoenix,Documentary,Family,Thriller,2009,101.0,TV-PG,English,Canada,6.2,0.0,0.0,1,1,0,2023-11-25,1,0,1,1
movie_0436,Story City,Documentary,History,unknown,2012,98.0,NC-17,English,Germany,6.4,0.0,0.0,1,1,0,2025-01-29,0,0,1,1
movie_0437,Ice Secret,Movie,Animation,Drama,2016,93.0,TV-PG,English,USA,8.0,237105.0,0.0,1,1,1,2023-02-19,0,0,0,1
movie_0438,Mission Fire,TV Series,Mystery,Animation,2007,40.0,NC-17,Korean,USA,0.7,0.0,0.0,12,138,0,2025-01-16,0,0,1,1
movie_0439,Little Kingdom,Movie,Documentary,unknown,2023,99.0,TV-Y,English,USA,1.4,1745829.0,1894665.0,1,1,0,2023-08-08,0,0,0,0
movie_0440,Love War,Movie,Biography,Animation,2023,132.0,TV-G,Hindi,USA,7.4,8101114.0,18148075.0,1,1,1,2021-08-30,0,0,0,0
movie_0441,Day Legend,TV Series,Comedy,Thriller,1993,56.0,TV-G,Hindi,USA,4.0,0.0,0.0,8,199,0,2021-07-14,0,0,1,1
movie_0442,Dragon Storm,Stand-up Comedy,War,unknown,1990,59.0,G,English,USA,6.6,0.0,0.0,1,1,1,2022-08-05,0,0,1,1
movie_0443,Battle Legend,Movie,Documentary,Thriller,2011,88.0,R,English,South Korea,6.5,1448215.0,7347430.0,1,1,0,2020-09-10,0,0,0,0
movie_0444,Dragon Mystery,TV Series,Romance,unknown,2010,58.0,TV-Y,English,USA,7.8,0.0,0.0,3,129,0,2023-03-23,1,0,1,1
movie_0445,Secret Family,Movie,Thriller,Fantasy,1999,76.0,TV-Y7,English,UK,4.6,460104.0,11699392.0,1,1,0,2022-08-05,0,0,0,0
movie_0446,Queen Mission,TV Series,Adventure,unknown,1994,50.0,PG,English,Canada,8.5,0.0,0.0,12,123,1,2024-09-21,1,0,1,1
movie_0447,House Night,Stand-up Comedy,History,unknown,2005,31.0,G,Italian,Germany,4.7,0.0,0.0,1,1,0,2023-04-30,1,0,1,1
movie_0448,Story Hero,Movie,Comedy,unknown,1993,101.0,TV-MA,English,USA,6.4,3865797.0,5081496.0,1,1,1,2020-12-15,0,1,0,0
movie_0449,Night House,TV Series,Horror,Western,2003,16.0,TV-Y7,English,France,7.5,0.0,0.0,3,126,1,2024-12-04,0,0,1,1
movie_0450,A Quest,Stand-up Comedy,Action,unknown,2005,57.0,NC-17,English,USA,10.0,0.0,0.0,1,1,0,2025-05-13,1,0,1,1
movie_0451,Family Legend,Movie,Family,Sport,2005,109.0,TV-MA,Japanese,Japan,6.8,2290910.0,0.0,1,1,1,2024-11-16,0,0,0,1
movie_0452,Family Secret,Limited Series,Romance,unknown,2024,56.0,TV-Y7,French,USA,6.4,0.0,0.0,11,58,1,2023-12-23,0,1,1,1
movie_0453,Princess Dream,Movie,Adventure,unknown,2007,92.0,TV-MA,English,Germany,9.2,3945580.0,366268007.0,1,1,0,2021-03-16,0,0,0,0
movie_0454,Princess Queen,Movie,Mystery,unknown,1998,113.0,NC-17,Hindi,UK,6.6,357135.0,1413140.0,1,1,0,2022-07-31,0,0,0,0
movie_0455,Journey Quest,Movie,Fantasy,unknown,2008,117.0,PG-13,English,France,6.4,0.0,49402926.0,1,1,0,2025-02-22,0,1,1,0
movie_0456,Ice Legend,Movie,War,unknown,1979,104.0,PG-13,Hindi,USA,6.4,0.0,96016345.0,1,1,0,2025-07-18,0,1,1,0
movie_0457,The Day,TV Series,Drama,Family,1995,45.0,G,Hindi,USA,1.7,0.0,0.0,1,97,0,2023-03-02,0,0,1,1
movie_0458,Secret Hero,TV Series,Action,unknown,2018,57.0,R,English,USA,6.4,0.0,0.0,6,173,1,2023-03-08,0,1,1,1
movie_0459,Ice Phoenix,Movie,War,unknown,1997,98.0,TV-MA,English,USA,8.1,0.0,2089087.0,1,1,1,2024-08-04,1,0,1,0
movie_0460,Family Journey,TV Series,Documentary,History,2013,24.0,TV-14,Italian,Japan,6.4,0.0,0.0,9,66,0,2022-02-23,0,1,1,1
movie_0461,King Queen,Stand-up Comedy,Fantasy,unknown,2003,61.0,TV-PG,Spanish,Canada,5.6,0.0,0.0,1,1,1,2024-05-07,0,0,1,1
movie_0462,Last Kingdom,TV Series,Drama,unknown,2007,53.0,TV-PG,Spanish,USA,9.0,0.0,0.0,13,17,1,2023-05-23,0,0,1,1
movie_0463,Phoenix Day,TV Series,Comedy,unknown,2007,28.0,TV-14,English,USA,8.3,0.0,0.0,13,166,0,2022-11-14,0,0,1,1
movie_0464,Old House,Limited Series,Sport,unknown,1993,38.0,TV-Y,English,USA,4.9,0.0,0.0,6,176,0,2021-05-04,1,0,1,1
movie_0465,Battle Fire,Documentary,Romance,unknown,2006,91.0,R,Korean,USA,7.4,0.0,0.0,1,1,0,2023-08-04,0,0,1,1
movie_0466,Ice Secret,Movie,Horror,unknown,2011,132.0,G,English,USA,5.5,6517048.0,0.0,1,1,0,2021-06-26,0,0,0,1
movie_0467,City Fire,Documentary,Sci-Fi,Fantasy,1996,68.0,NC-17,English,USA,7.1,0.0,0.0,1,1,0,2023-11-05,0,0,1,1
movie_0468,King Phoenix,TV Series,Action,Western,1992,27.0,TV-Y7,Spanish,USA,7.0,0.0,0.0,1,117,0,2023-06-17,0,0,1,1
movie_0469,Hero Empire,Documentary,Crime,unknown,2002,92.0,TV-Y,English,South Korea,6.4,0.0,0.0,1,1,1,2020-12-27,0,1,1,1
movie_0470,Mystery House,Documentary,Biography,unknown,1994,112.0,TV-Y,Italian,USA,5.7,0.0,0.0,1,1,0,2025-06-30,0,0,1,1
movie_0471,Our Journey,TV Series,Documentary,unknown,2017,45.0,G,Italian,India,8.0,0.0,0.0,8,177,0,2023-11-19,0,0,1,1
movie_0472,Quest House,Movie,Action,unknown,1995,113.0,TV-MA,English,USA,5.9,59076396.0,1149791.0,1,1,0,2021-09-05,0,0,0,0
movie_0473,Journey House,Movie,Animation,Drama,1998,95.0,NC-17,German,USA,5.5,1622983.0,0.0,1,1,1,2021-11-01,0,0,0,1
movie_0474,Family Quest,TV Series,Drama,unknown,2007,37.0,TV-Y7,English,Canada,7.0,0.0,0.0,14,21,1,2020-08-19,0,0,1,1
movie_0475,A Secret,Movie,Drama,unknown,2014,112.0,PG,French,Germany,5.2,1942432.0,50827785.0,1,1,0,2022-10-20,0,0,0,0
movie_0476,Bright Storm,Limited Series,Action,Animation,2016,35.0,TV-G,Spanish,South Korea,6.4,0.0,0.0,14,176,0,2024-09-11,0,1,1,1
movie_0477,Dragon War,TV Series,Mystery,Family,2003,524.0,NC-17,Spanish,USA,5.0,0.0,0.0,4,199,1,2024-05-09,0,0,1,1
movie_0478,House Storm,Movie,Comedy,Drama,2004,138.0,NC-17,English,Canada,3.2,0.0,3733955.0,1,1,1,2022-09-01,0,0,1,0
movie_0479,Little House,TV Series,Biography,Family,2013,56.0,PG-13,Spanish,South Korea,6.8,0.0,0.0,8,94,0,2020-09-13,0,0,1,1
movie_0480,Princess Secret,Movie,History,Comedy,2013,118.0,TV-G,English,USA,5.1,25930822.0,32785848.0,1,1,0,2025-07-21,0,0,0,0
movie_0481,Ice Story,Movie,War,unknown,2021,122.0,TV-Y7,English,UK,6.3,0.0,9899916.0,1,1,0,2024-09-05,1,0,1,0
movie_0482,Love Battle,TV Series,History,unknown,1997,32.0,TV-PG,English,USA,6.4,0.0,0.0,3,120,1,2022-10-15,0,1,1,1
movie_0483,War Journey,Movie,Family,Thriller,2018,170.0,R,English,USA,4.0,1509950.0,9208234.0,1,1,0,2023-01-26,0,0,0,0
movie_0484,Secret King,Movie,Animation,Adventure,1994,90.0,TV-MA,Japanese,South Korea,4.8,360993.0,2993307.0,1,1,0,2020-08-24,0,0,0,0
movie_0485,Bright Queen,Movie,Drama,unknown,1998,133.0,NC-17,French,USA,7.8,3337484.0,33861358.0,1,1,0,2023-11-06,0,0,0,0
movie_0486,Story Warrior,Movie,Sci-Fi,unknown,1999,126.0,TV-14,English,South Korea,6.4,857249.0,816259.0,1,1,1,2023-01-04,0,0,0,0
movie_0487,Mystery Secret,Documentary,History,Biography,1999,75.0,TV-Y7,Korean,USA,6.6,0.0,0.0,1,1,0,2021-05-26,0,0,1,1
movie_0488,My Mystery,Movie,Thriller,unknown,2013,111.0,NC-17,Hindi,Canada,6.4,252254.0,161575.0,1,1,0,2023-07-16,0,1,0,0
movie_0489,New Dream,Movie,Sport,Thriller,2023,97.0,NC-17,English,USA,6.4,29439846.0,2124537.0,1,1,0,2021-07-11,0,1,0,0
movie_0490,A Storm,Documentary,Sci-Fi,Romance,1996,118.0,TV-Y,Hindi,Canada,6.4,0.0,0.0,1,1,0,2022-11-12,0,1,1,1
movie_0491,New Warrior,Documentary,Romance,unknown,1999,80.0,PG,English,Japan,8.1,0.0,0.0,1,1,0,2025-06-18,1,0,1,1
movie_0492,Battle Love,TV Series,Documentary,Thriller,2009,54.0,NC-17,English,Canada,5.8,0.0,0.0,13,9,0,2021-09-14,0,0,1,1
movie_0493,Story Fire,Stand-up Comedy,War,unknown,2023,34.0,TV-PG,English,UK,6.1,0.0,0.0,1,1,1,2024-04-16,0,0,1,1
movie_0494,Last Day,TV Series,Music,unknown,2005,44.0,R,English,Germany,5.6,0.0,0.0,2,10,0,2023-07-17,0,0,1,1
movie_0495,City Legend,TV Series,War,Biography,1997,44.0,PG,English,USA,7.7,0.0,0.0,1,64,1,2024-01-14,0,0,1,1
movie_0496,Last Mission,Stand-up Comedy,Action,unknown,2002,65.0,NC-17,German,Japan,1.2,0.0,0.0,1,1,0,2023-01-07,1,0,1,1
movie_0497,Big Warrior,TV Series,Family,unknown,1990,31.0,TV-G,English,USA,4.7,0.0,0.0,1,31,0,2025-07-13,1,0,1,1
movie_0498,Day Dragon,TV Series,Western,unknown,2024,71.0,TV-G,English,USA,6.3,0.0,0.0,14,37,1,2021-03-04,0,0,1,1
movie_0499,Family Story,TV Series,Western,unknown,1998,43.0,TV-Y7,English,USA,7.9,0.0,0.0,10,163,0,2023-10-01,0,0,1,1
movie_0500,My Journey,TV Series,Music,unknown,1990,33.0,TV-PG,English,USA,3.9,0.0,0.0,13,199,1,2025-06-10,0,0,1,1
movie_0501,Hero Dragon,Movie,Comedy,War,1995,100.0,TV-Y,English,USA,9.0,16854758.0,2474372.0,1,1,1,2022-09-13,1,0,0,0
movie_0502,Love Legend,Stand-up Comedy,Sci-Fi,Crime,1993,51.0,TV-Y7,Spanish,USA,6.0,0.0,0.0,1,1,0,2024-02-16,0,0,1,1
movie_0503,An Dragon,TV Series,Horror,unknown,1999,31.0,R,Japanese,USA,7.0,0.0,0.0,1,80,0,2020-08-03,0,0,1,1
movie_0504,Princess Queen,TV Series,Animation,Adventure,2001,36.0,R,English,USA,8.4,0.0,0.0,11,8,0,2023-10-08,0,0,1,1
movie_0505,Phoenix Day,Movie,Western,unknown,1994,117.0,TV-14,Korean,USA,8.5,994027.0,12250323.0,1,1,0,2023-07-08,0,0,0,0
movie_0506,Love Dream,TV Series,Drama,unknown,1997,73.0,TV-PG,French,USA,7.4,0.0,0.0,3,73,0,2024-03-12,0,0,1,1
movie_0507,Old Empire,Movie,Thriller,unknown,1991,118.0,PG-13,Spanish,USA,4.9,5168542.0,23957389.0,1,1,0,2025-06-14,1,0,0,0
movie_0508,Last Hero,Movie,Adventure,Crime,1956,123.0,PG,English,Canada,8.1,1074818.0,32843910.0,1,1,0,2023-10-13,0,0,0,0
movie_0509,Queen House,Movie,Western,Fantasy,1996,112.0,PG,English,USA,6.1,4019610.0,0.0,1,1,0,2025-05-23,0,0,0,1
movie_0510,Queen Kingdom,Movie,History,unknown,2015,100.0,PG,Japanese,USA,0.7,0.0,0.0,1,1,1,2020-12-23,1,0,1,1
movie_0511,Dragon Princess,Movie,Music,unknown,2018,92.0,G,Spanish,South Korea,5.2,1893934.0,1115568.0,1,1,0,2022-06-04,0,0,0,0
movie_0512,An Princess,Stand-up Comedy,Romance,unknown,2017,93.0,NC-17,English,USA,0.7,0.0,0.0,1,1,1,2021-12-02,0,0,1,1
movie_0513,Night Dragon,Movie,Drama,unknown,2008,117.0,TV-G,English,South Korea,8.1,1958252.0,3878800.0,1,1,1,2023-03-03,0,0,0,0
movie_0514,Love Love,Movie,Animation,Horror,2003,89.0,TV-Y,French,USA,5.4,0.0,221786.0,1,1,1,2021-09-08,0,0,1,0
movie_0515,Secret House,TV Series,Sci-Fi,unknown,2006,30.0,TV-G,English,Canada,6.4,0.0,0.0,11,58,0,2021-03-22,0,1,1,1
movie_0516,Dragon Storm,Documentary,Action,Comedy,2020,78.0,TV-14,English,Canada,4.9,0.0,0.0,1,1,1,2024-08-17,0,0,1,1
movie_0517,Storm Legend,TV Series,War,unknown,1998,48.0,TV-MA,English,Japan,6.0,0.0,0.0,9,85,0,2021-07-21,0,0,1,1
movie_0518,A Quest,Movie,Horror,unknown,2002,89.0,G,Spanish,USA,8.3,0.0,2839053.0,1,1,0,2025-01-09,0,0,1,0
movie_0519,Quest House,Documentary,Fantasy,Drama,2020,98.0,TV-PG,English,USA,5.9,0.0,0.0,1,1,0,2025-06-11,0,0,1,1
movie_0520,Big Queen,TV Series,Biography,unknown,1992,28.0,PG-13,English,Germany,6.5,0.0,0.0,5,9,0,2023-05-25,0,0,1,1
movie_0521,Quest House,Movie,Crime,Mystery,2017,114.0,TV-14,French,USA,5.6,2053432.0,254166195.0,1,1,0,2024-07-31,0,0,0,0
movie_0522,Big Warrior,Documentary,Romance,unknown,2018,62.0,TV-G,Hindi,Germany,8.1,0.0,0.0,1,1,1,2022-08-31,0,0,1,1
movie_0523,Mystery War,Movie,Fantasy,unknown,1981,159.0,G,Italian,South Korea,6.9,5347853.0,30379004.0,1,1,0,2023-12-08,0,0,0,0
movie_0524,Kingdom City,Movie,Crime,unknown,2019,105.0,TV-PG,English,Germany,4.3,8179501.0,0.0,1,1,0,2023-02-07,0,0,0,1
movie_0525,Night Warrior,Movie,Animation,Horror,2006,69.0,TV-PG,English,USA,5.1,28195264.0,0.0,1,1,0,2022-05-10,0,0,0,1
movie_0526,Journey Warrior,Stand-up Comedy,Drama,Drama,2000,61.0,TV-14,English,Canada,6.4,0.0,0.0,1,1,0,2023-02-20,0,1,1,1
movie_0527,Hero Story,Movie,Crime,unknown,1993,95.0,TV-Y7,English,South Korea,6.4,9430381.0,345877.0,1,1,0,2025-01-22,0,1,0,0
movie_0528,Queen Empire,Movie,Biography,unknown,1995,91.0,TV-G,French,USA,1.3,5268267.0,98546720.0,1,1,1,2020-08-20,1,0,0,0
movie_0529,Legend Warrior,Movie,Music,unknown,1996,62.0,PG,Korean,USA,7.5,0.0,4201576.0,1,1,0,2024-04-17,0,0,1,0
